group_id,scenario_key,scenario_label,rep,method,penalty,tuning_loss,tuning_loss_se,mean_coordinate_cycles,converged_fraction
10000002,transient_nonpersistent,Transient non-persistence,3,tuned_level_slope,0.1,1.041393876896557,0.03111480485123768,5.375,1.0
10000002,transient_nonpersistent,Transient non-persistence,3,tuned_level_slope,0.3,1.0105519692497968,0.025991508095784415,3.225,1.0
10000002,transient_nonpersistent,Transient non-persistence,3,tuned_level_slope,1.0,0.9995078025369536,0.024299752517133254,2.075,1.0
10000002,transient_nonpersistent,Transient non-persistence,3,tuned_level_slope,3.0,0.9940588608479577,0.023846042180147565,1.625,1.0
10000002,transient_nonpersistent,Transient non-persistence,3,tuned_level_slope,10.0,0.9926731910447442,0.023751792661154347,1.475,1.0
10000002,transient_nonpersistent,Transient non-persistence,3,tuned_level_slope,30.0,0.9922175892444791,0.023727825640474685,1.375,1.0
10000002,transient_nonpersistent,Transient non-persistence,3,tuned_level_slope,100.0,0.992047783444977,0.023720453360719145,1.3333333333333333,1.0
10000002,transient_nonpersistent,Transient non-persistence,3,tuned_level_slope,300.0,0.99199730564103,0.023718523699837644,1.3083333333333333,1.0
10000003,transient_nonpersistent,Transient non-persistence,4,tuned_level,0.0,1.8247781509570786,0.15959152687323458,,
10000003,transient_nonpersistent,Transient non-persistence,4,tuned_level,0.03,1.5461387267623035,0.11473799135899286,,
10000003,transient_nonpersistent,Transient non-persistence,4,tuned_level,0.1,1.0955474464020478,0.04028735369296928,,
10000003,transient_nonpersistent,Transient non-persistence,4,tuned_level,0.3,1.0059066050635472,0.027625732780645517,,
10000003,transient_nonpersistent,Transient non-persistence,4,tuned_level,1.0,0.9819025390809489,0.022653064036689045,,
10000003,transient_nonpersistent,Transient non-persistence,4,tuned_level,3.0,0.97383642491578,0.021797546592016204,,
10000003,transient_nonpersistent,Transient non-persistence,4,tuned_level,10.0,0.9717741265464549,0.02200121892824094,,
10000003,transient_nonpersistent,Transient non-persistence,4,tuned_level,30.0,0.9716593009705482,0.022234172712255782,,
10000003,transient_nonpersistent,Transient non-persistence,4,tuned_level,100.0,0.9716770614867785,0.022326285555552185,,
10000003,transient_nonpersistent,Transient non-persistence,4,tuned_level,300.0,0.9716861085508256,0.02235370189172373,,
10000003,transient_nonpersistent,Transient non-persistence,4,tuned_level_slope,0.1,1.02477718875854,0.03191901175686944,5.741666666666666,1.0
10000003,transient_nonpersistent,Transient non-persistence,4,tuned_level_slope,0.3,0.9880072994001063,0.02539478463289608,3.325,1.0
10000003,transient_nonpersistent,Transient non-persistence,4,tuned_level_slope,1.0,0.9779867531430543,0.022553641238730864,2.191666666666667,1.0
10000003,transient_nonpersistent,Transient non-persistence,4,tuned_level_slope,3.0,0.9733659251172073,0.02193069788960243,1.55,1.0
10000003,transient_nonpersistent,Transient non-persistence,4,tuned_level_slope,10.0,0.9718959448769442,0.02212178592098645,1.375,1.0
10000003,transient_nonpersistent,Transient non-persistence,4,tuned_level_slope,30.0,0.9717062523784865,0.022277964956005085,1.2583333333333333,1.0
10000003,transient_nonpersistent,Transient non-persistence,4,tuned_level_slope,100.0,0.9716954874969636,0.022340084288867936,1.2416666666666667,1.0
10000003,transient_nonpersistent,Transient non-persistence,4,tuned_level_slope,300.0,0.9716922505542206,0.022358343098818952,1.2333333333333334,1.0
10000004,transient_nonpersistent,Transient non-persistence,5,tuned_level,0.0,2.0427837543197738,0.21990376981383478,,
10000004,transient_nonpersistent,Transient non-persistence,5,tuned_level,0.03,1.6863503454203486,0.15155353179153416,,
10000004,transient_nonpersistent,Transient non-persistence,5,tuned_level,0.1,1.1899676480711965,0.044195126885331275,,
10000004,transient_nonpersistent,Transient non-persistence,5,tuned_level,0.3,1.0622036608189374,0.03177232979118748,,
10000004,transient_nonpersistent,Transient non-persistence,5,tuned_level,1.0,1.0350509038667612,0.029564976236283427,,
10000004,transient_nonpersistent,Transient non-persistence,5,tuned_level,3.0,1.0292357873346072,0.02944971860065843,,
10000004,transient_nonpersistent,Transient non-persistence,5,tuned_level,10.0,1.0269918305469774,0.02956250313570226,,
10000004,transient_nonpersistent,Transient non-persistence,5,tuned_level,30.0,1.026344969159071,0.029621010826550765,,
10000004,transient_nonpersistent,Transient non-persistence,5,tuned_level,100.0,1.0261173639374834,0.029648032613987806,,
10000004,transient_nonpersistent,Transient non-persistence,5,tuned_level,300.0,1.0260526135410304,0.029656747008517434,,
10000004,transient_nonpersistent,Transient non-persistence,5,tuned_level_slope,0.1,1.111884943631634,0.03768172285042912,5.533333333333333,1.0
10000004,transient_nonpersistent,Transient non-persistence,5,tuned_level_slope,0.3,1.0407460115095837,0.031401935485696225,2.8583333333333334,1.0
10000004,transient_nonpersistent,Transient non-persistence,5,tuned_level_slope,1.0,1.0319175113154673,0.02964556650135341,1.7666666666666666,1.0
10000004,transient_nonpersistent,Transient non-persistence,5,tuned_level_slope,3.0,1.028071959406001,0.02955878924971101,1.4583333333333333,1.0
