design_version,group_id,scenario_key,scenario_label,scenario_n_stays,n_stays,rep,method,loss,oracle_loss,regret,regret_percent_of_oracle,stay_loss_sd,n_assessment_stays,calibration_p_lt,calibration_p_le,calibration_interval_violation,calibration_strict_absolute_error,offset_bias,offset_rmse,offset_correlation
ademp-v2,10000006,transient_nonpersistent,Transient non-persistence,600,600,7,tuned_level_slope,0.9925860158446108,0.932137937876364,0.060448077968246805,6.4848854994532426,0.19832079770600186,120,0.04696315258815258,0.04696315258815258,0.05303684741184742,0.05303684741184742,-0.0006188170989431964,0.0029687994870586437,
ademp-v2,10000007,transient_nonpersistent,Transient non-persistence,600,600,8,oracle,0.9603776985778454,0.9603776985778454,0.0,0.0,0.2856062124993208,120,0.11791629666629667,0.11791629666629667,0.01791629666629667,0.01791629666629667,,,
ademp-v2,10000007,transient_nonpersistent,Transient non-persistence,600,600,8,population,0.9775782958377884,0.9603776985778454,0.01720059725994305,1.7910242278026849,0.24397856692714473,120,0.06305333555333555,0.06305333555333555,0.03694666444666446,0.03694666444666446,,,
ademp-v2,10000007,transient_nonpersistent,Transient non-persistence,600,600,8,raw_index_q10,1.7408654138936939,0.9603776985778454,0.7804877153158485,81.26882959398337,1.365676219322852,120,0.23005843693343694,0.23005843693343694,0.13005843693343694,0.13005843693343694,,,
ademp-v2,10000007,transient_nonpersistent,Transient non-persistence,600,600,8,affine_calibrated_q10,1.0361957296111004,0.9603776985778454,0.07581803103325502,7.894605543790585,0.4381386019180106,120,0.13961591649091648,0.13961591649091648,0.039615916490916475,0.039615916490916475,,,
ademp-v2,10000007,transient_nonpersistent,Transient non-persistence,600,600,8,unpenalized_level,1.7408654138936939,0.9603776985778454,0.7804877153158485,81.26882959398337,1.365676219322852,120,0.23005843693343694,0.23005843693343694,0.13005843693343694,0.13005843693343694,1.5575667863842912,6.8815146712191595,
ademp-v2,10000007,transient_nonpersistent,Transient non-persistence,600,600,8,tuned_level,0.9775951123738758,0.9603776985778454,0.017217413796030367,1.7927752613920964,0.244040171723635,120,0.06305333555333555,0.06305333555333555,0.03694666444666446,0.03694666444666446,-0.0010513888888888888,0.004025123646594023,
ademp-v2,10000007,transient_nonpersistent,Transient non-persistence,600,600,8,tuned_level_slope,0.9885665025803938,0.9603776985778454,0.028188804002548418,2.9351789451474355,0.28309341756025375,120,0.06693688256188256,0.06693688256188256,0.03306311743811745,0.03306311743811745,-0.00991069529420594,1.4465135621022245,
ademp-v2,10000008,transient_nonpersistent,Transient non-persistence,600,600,9,oracle,0.9645501656830772,0.9645501656830772,0.0,0.0,0.3526888520516918,120,0.11257733007733008,0.11257733007733008,0.01257733007733007,0.01257733007733007,,,
ademp-v2,10000008,transient_nonpersistent,Transient non-persistence,600,600,9,population,0.9799640255769774,0.9645501656830772,0.015413859893900206,1.598036104527999,0.2715486282919131,120,0.07191079753579753,0.07191079753579753,0.028089202464202476,0.028089202464202476,,,
ademp-v2,10000008,transient_nonpersistent,Transient non-persistence,600,600,9,raw_index_q10,1.857578425486841,0.9645501656830772,0.8930282598037639,92.58494701219995,2.0139269773786084,120,0.20757647445147445,0.20757647445147445,0.10757647445147445,0.10757647445147445,,,
ademp-v2,10000008,transient_nonpersistent,Transient non-persistence,600,600,9,affine_calibrated_q10,1.029539001137502,0.9645501656830772,0.06498883545442491,6.737735139820434,0.41394742393551115,120,0.08282536907536908,0.08282536907536908,0.017174630924630924,0.017174630924630924,,,
ademp-v2,10000008,transient_nonpersistent,Transient non-persistence,600,600,9,unpenalized_level,1.857578425486841,0.9645501656830772,0.8930282598037639,92.58494701219995,2.0139269773786084,120,0.20757647445147445,0.20757647445147445,0.10757647445147445,0.10757647445147445,0.8728820327257891,7.8972026311256345,
ademp-v2,10000008,transient_nonpersistent,Transient non-persistence,600,600,9,tuned_level,0.9799847247196556,0.9645501656830772,0.015434559036578421,1.6001820937584872,0.27153209178800886,120,0.07191079753579753,0.07191079753579753,0.028089202464202476,0.028089202464202476,-0.0012777777777777776,0.004609973085805583,
