flagged_percent,later_low_observations_captured,any_later_low_stays_captured,hospital_deaths_captured
1.1938318686784943,0.033321127792017576,0.020804195804195805,0.03321976149914821
1.2021223677665396,0.033321127792017576,0.020804195804195805,0.03321976149914821
1.2104128668545846,0.033458440131819846,0.02097902097902098,0.03321976149914821
1.2187033659426298,0.033595752471622116,0.021153846153846155,0.03321976149914821
1.2269938650306749,0.0341450018308312,0.02132867132867133,0.03321976149914821
1.23528436411872,0.03428231417063347,0.021503496503496502,0.03321976149914821
1.2435748632067651,0.03437385573050165,0.021678321678321677,0.03321976149914821
1.2518653622948102,0.03455693885023801,0.021853146853146852,0.03321976149914821
1.2601558613828552,0.03483156352984255,0.022027972027972027,0.03321976149914821
1.2684463604709004,0.03528927132918345,0.022202797202797202,0.03321976149914821
1.2767368595589454,0.0355181252288539,0.022377622377622378,0.034071550255536626
1.2850273586469905,0.03565543756865617,0.022552447552447553,0.034071550255536626
1.2933178577350357,0.03570120834859026,0.022727272727272728,0.03492333901192504
1.3016083568230807,0.03588429146832662,0.022902097902097903,0.03492333901192504
1.3098988559111258,0.03620468692786525,0.023076923076923078,0.03492333901192504
1.318189354999171,0.03638777004760161,0.023251748251748253,0.03577512776831346
1.326479854087216,0.03652508238740388,0.023426573426573425,0.03577512776831346
1.334770353175261,0.03684547784694251,0.0236013986013986,0.036626916524701875
1.3430608522633063,0.03698279018674478,0.023776223776223775,0.036626916524701875
1.3513513513513513,0.03739472720615159,0.02395104895104895,0.036626916524701875
1.3596418504393966,0.03776089344562431,0.024125874125874126,0.036626916524701875
1.3679323495274416,0.03789820578542658,0.0243006993006993,0.036626916524701875
1.3762228486154866,0.038996704503844744,0.024475524475524476,0.036626916524701875
1.3845133477035318,0.039454412303185644,0.02465034965034965,0.036626916524701875
1.3928038467915769,0.039637495422922005,0.024825174825174826,0.03747870528109029
1.401094345879622,0.039729036982790185,0.025,0.03747870528109029
1.4093848449676671,0.040369827901867446,0.025174825174825177,0.03747870528109029
1.4176753440557122,0.040415598681801536,0.025349650349650348,0.03833049403747871
1.4259658431437572,0.04096484804101062,0.025524475524475523,0.03833049403747871
1.4342563422318024,0.04101061882094471,0.0256993006993007,0.03833049403747871
1.4425468413198475,0.04169718051995606,0.025874125874125874,0.03833049403747871
1.4508373404078925,0.04247528377883559,0.02604895104895105,0.039182282793867124
1.4591278394959377,0.04279567923837422,0.026223776223776224,0.039182282793867124
1.4674183385839827,0.04339069937751739,0.0263986013986014,0.039182282793867124
1.4757088376720278,0.04348224093738557,0.026573426573426574,0.039182282793867124
1.483999336760073,0.04348224093738557,0.026573426573426574,0.039182282793867124
1.492289835848118,0.04371109483705602,0.02674825174825175,0.04003407155025554
1.500580334936163,0.04393994873672647,0.026923076923076925,0.04003407155025554
1.5088708340242083,0.04398571951666056,0.027097902097902096,0.04003407155025554
1.5171613331122533,0.04412303185646283,0.02727272727272727,0.04088586030664395
1.5254518322002986,0.04453496887586964,0.027447552447552447,0.04088586030664395
1.5337423312883436,0.04453496887586964,0.027447552447552447,0.04088586030664395
1.5420328303763886,0.04453496887586964,0.027447552447552447,0.04088586030664395
1.5503233294644339,0.04458073965580373,0.02762237762237762,0.04088586030664395
1.5586138285524789,0.04458073965580373,0.02762237762237762,0.04088586030664395
1.566904327640524,0.04462651043573782,0.027797202797202797,0.04088586030664395
1.5751948267285691,0.04462651043573782,0.027797202797202797,0.04088586030664395
1.5834853258166142,0.0451757597949469,0.027972027972027972,0.04088586030664395
1.5917758249046592,0.045725009154155984,0.028146853146853147,0.04088586030664395
1.6000663239927044,0.045816550714024164,0.028321678321678322,0.04088586030664395
1.6083568230807495,0.046136946173562794,0.028496503496503497,0.041737649063032366
1.6166473221687945,0.046686195532771875,0.028671328671328673,0.041737649063032366
1.6249378212568397,0.04700659099231051,0.028846153846153848,0.041737649063032366
1.6332283203448847,0.0470523617722446,0.02902097902097902,0.041737649063032366
1.6415188194329298,0.04709813255217869,0.029195804195804195,0.04258943781942078
1.649809318520975,0.04714390333211278,0.02937062937062937,0.04258943781942078
1.65809981760902,0.04741852801171732,0.029545454545454545,0.04258943781942078
1.666390316697065,0.04760161113145368,0.02972027972027972,0.0434412265758092
1.6746808157851103,0.04764738191138777,0.029895104895104895,0.0434412265758092
1.6829713148731553,0.047738923471255953,0.03006993006993007,0.044293015332197615
1.6912618139612006,0.047922006590992314,0.030244755244755245,0.044293015332197615
1.6995523130492456,0.048242402050530944,0.03041958041958042,0.04514480408858603
1.7078428121372906,0.048333943610399124,0.030594405594405596,0.04514480408858603
1.7161333112253359,0.048745880629805935,0.03076923076923077,0.04514480408858603
1.7244238103133809,0.048928963749542295,0.030944055944055943,0.04599659284497445
1.732714309401426,0.048974734529476385,0.031118881118881118,0.04599659284497445
1.7410048084894711,0.049203588429146836,0.03129370629370629,0.04599659284497445
1.7492953075775162,0.049478213108751376,0.03146853146853147,0.04599659284497445
1.7575858066655612,0.049569754668619556,0.03164335664335664,0.04599659284497445
1.7658763057536064,0.04993592090809228,0.031818181818181815,0.04599659284497445
1.7741668048416515,0.05043939948736727,0.031993006993006994,0.04599659284497445
1.7824573039296965,0.05089710728670817,0.032167832167832165,0.04599659284497445
1.7907478030177417,0.05103441962651044,0.032342657342657344,0.04599659284497445
1.7990383021057867,0.05117173196631271,0.032517482517482516,0.04599659284497445
1.8073288011938318,0.05176675210545588,0.032692307692307694,0.046848381601362864
1.815619300281877,0.05194983522519224,0.032867132867132866,0.046848381601362864
1.823909799369922,0.05236177224459905,0.033041958041958044,0.046848381601362864
1.8322002984579673,0.05240754302453314,0.033216783216783216,0.046848381601362864
1.8404907975460123,0.05295679238374222,0.033391608391608395,0.046848381601362864
1.8487812966340573,0.05359758330281948,0.033566433566433566,0.046848381601362864
1.8570717957221026,0.05359758330281948,0.033566433566433566,0.046848381601362864
1.8653622948101476,0.05405529110216038,0.03374125874125874,0.046848381601362864
1.8736527938981926,0.0544214573416331,0.03391608391608392,0.046848381601362864
1.8819432929862379,0.054696082021237644,0.03409090909090909,0.04770017035775128
1.8902337920742829,0.054833394361039914,0.03426573426573427,0.04770017035775128
1.898524291162328,0.055016477480776274,0.03444055944055944,0.04770017035775128
1.9068147902503731,0.055108019040644454,0.03461538461538462,0.04770017035775128
1.9151052893384182,0.055611497619919445,0.03479020979020979,0.04770017035775128
1.9233957884264632,0.055657268399853535,0.03496503496503497,0.04770017035775128
1.9316862875145084,0.056023434639326256,0.03513986013986014,0.04770017035775128
1.9399767866025535,0.056252288538996706,0.03531468531468532,0.04770017035775128
1.9482672856905985,0.056481142438667156,0.03548951048951049,0.04770017035775128
1.9565577847786437,0.056481142438667156,0.03548951048951049,0.04770017035775128
1.9648482838666887,0.056526913218601246,0.03566433566433566,0.04770017035775128
1.9731387829547338,0.056526913218601246,0.03566433566433566,0.04770017035775128
1.981429282042779,0.056618454778469426,0.03583916083916084,0.04770017035775128
1.989719781130824,0.05712193335774442,0.03601398601398601,0.04770017035775128
1.9980102802188693,0.05712193335774442,0.03601398601398601,0.04770017035775128
2.006300779306914,0.05712193335774442,0.03601398601398601,0.04770017035775128
2.0145912783949593,0.0576711827169535,0.03618881118881119,0.04770017035775128
2.0228817774830046,0.05771695349688759,0.03636363636363636,0.04770017035775128
2.0311722765710494,0.05803734895642622,0.03653846153846154,0.048551959114139696
2.0394627756590946,0.05840351519589894,0.03671328671328671,0.048551959114139696
2.04775327474714,0.0585865983156353,0.03688811188811189,0.049403747870528106
2.0560437738351847,0.05890699377517393,0.03706293706293706,0.049403747870528106
2.06433427292323,0.05936470157451483,0.03723776223776224,0.05025553662691652
2.072624772011275,0.05936470157451483,0.03723776223776224,0.05110732538330494
2.0809152710993204,0.0595020139143171,0.03741258741258741,0.05110732538330494
2.089205770187365,0.06050897107286708,0.037587412587412584,0.05110732538330494
2.0974962692754104,0.06055474185280117,0.03776223776223776,0.05110732538330494
2.1057867683634557,0.06055474185280117,0.03776223776223776,0.05110732538330494
2.1140772674515005,0.06096667887220798,0.037937062937062935,0.05110732538330494
2.1223677665395457,0.06128707433174661,0.03811188811188811,0.05110732538330494
2.130658265627591,0.061470157451482973,0.038286713286713285,0.05110732538330494
2.1389487647156358,0.061699011351153424,0.038461538461538464,0.051959114139693355
2.147239263803681,0.062156719150494324,0.038636363636363635,0.051959114139693355
2.1555297628917263,0.06261442694983523,0.038811188811188814,0.051959114139693355
2.163820261979771,0.06302636396924204,0.038986013986013986,0.051959114139693355
2.1721107610678163,0.06343830098864885,0.039160839160839164,0.051959114139693355
2.1804012601558616,0.06380446722812157,0.039335664335664336,0.051959114139693355
2.1886917592439064,0.06394177956792384,0.03951048951048951,0.051959114139693355
2.1969822583319516,0.0641248626876602,0.039685314685314686,0.051959114139693355
2.205272757419997,0.06444525814719883,0.03986013986013986,0.051959114139693355
2.2135632565080416,0.06444525814719883,0.03986013986013986,0.051959114139693355
2.221853755596087,0.06444525814719883,0.03986013986013986,0.05281090289608177
2.230144254684132,0.06471988282680337,0.04003496503496504,0.05281090289608177
2.238434753772177,0.06494873672647382,0.04020979020979021,0.05366269165247019
2.246725252860222,0.06494873672647382,0.04020979020979021,0.05366269165247019
2.2550157519482674,0.06522336140607836,0.04038461538461539,0.05366269165247019
2.2633062510363122,0.06531490296594654,0.04055944055944056,0.05366269165247019
2.2715967501243575,0.06531490296594654,0.04055944055944056,0.05366269165247019
2.2798872492124027,0.06531490296594654,0.04055944055944056,0.054514480408858604
2.2881777483004475,0.06563529842548517,0.04073426573426574,0.05536626916524702
2.2964682473884928,0.06590992310508971,0.04090909090909091,0.05536626916524702
2.304758746476538,0.06600146466495789,0.04108391608391608,0.05536626916524702
2.313049245564583,0.06623031856462834,0.04125874125874126,0.05536626916524702
2.321339744652628,0.06819846210179421,0.04143356643356643,0.056218057921635436
2.3296302437406733,0.06819846210179421,0.04143356643356643,0.05706984667802385
2.337920742828718,0.0682442328817283,0.04160839160839161,0.05792163543441227
2.3462112419167633,0.0682900036616624,0.04178321678321678,0.05792163543441227
2.3545017410048086,0.06861039912120102,0.04195804195804196,0.05792163543441227
2.3627922400928534,0.06888502380080556,0.04213286713286713,0.05792163543441227
2.3710827391808986,0.06938850238008056,0.04230769230769231,0.05792163543441227
2.379373238268944,0.0696631270596851,0.04248251748251748,0.05792163543441227
2.3876637373569887,0.06993775173928964,0.04265734265734266,0.05792163543441227
2.395954236445034,0.07016660563896009,0.04283216783216783,0.05877342419080068
2.404244735533079,0.0705785426583669,0.043006993006993004,0.059625212947189095
2.4125352346211244,0.07062431343830099,0.04318181818181818,0.06047700170357751
2.420825733709169,0.07112779201757598,0.043356643356643354,0.06047700170357751
2.4291162327972144,0.07135664591724643,0.04353146853146853,0.06047700170357751
2.4374067318852597,0.0714939582570487,0.043706293706293704,0.06132879045996593
2.4456972309733045,0.07199743683632369,0.04388111888111888,0.06132879045996593
2.4539877300613497,0.0724093738557305,0.044055944055944055,0.062180579216354344
2.462278229149395,0.0728670816550714,0.04423076923076923,0.062180579216354344
2.47056872823744,0.07337056023434639,0.044405594405594405,0.062180579216354344
2.478859227325485,0.07387403881362138,0.044580419580419584,0.062180579216354344
2.4871497264135303,0.07428597583302819,0.044755244755244755,0.062180579216354344
2.495440225501575,0.07478945441230318,0.04493006993006993,0.062180579216354344
2.5037307245896203,0.07538447455144635,0.045104895104895106,0.062180579216354344
2.5120212236776656,0.07639143170999634,0.04527972027972028,0.062180579216354344
2.5203117227657104,0.0765745148297327,0.045454545454545456,0.062180579216354344
2.5286022218537556,0.07707799340900769,0.04562937062937063,0.06303236797274275
2.536892720941801,0.07730684730867814,0.045804195804195806,0.06388415672913117
2.5451832200298456,0.0779476382277554,0.04597902097902098,0.06388415672913117
2.553473719117891,0.07813072134749176,0.046153846153846156,0.06473594548551959
2.561764218205936,0.0784053460270963,0.04632867132867133,0.06473594548551959
2.570054717293981,0.07863419992676675,0.04650349650349651,0.065587734241908
2.578345216382026,0.07863419992676675,0.04650349650349651,0.065587734241908
2.5866357154700714,0.07895459538630538,0.04667832167832168,0.065587734241908
2.5949262145581162,0.07922922006590992,0.04685314685314685,0.065587734241908
2.6032167136461615,0.0793207616257781,0.04702797202797203,0.065587734241908
2.6115072127342067,0.07959538630538264,0.0472027972027972,0.065587734241908
2.6197977118222515,0.079778469425119,0.04737762237762238,0.06643952299829642
2.6280882109102968,0.08000732332478945,0.04755244755244755,0.06643952299829642
2.636378709998342,0.08055657268399853,0.04772727272727273,0.06643952299829642
2.644669209086387,0.08092273892347125,0.0479020979020979,0.06643952299829642
2.652959708174432,0.0811515928231417,0.04807692307692308,0.06643952299829642
2.6612502072624773,0.08165507140241669,0.04825174825174825,0.06643952299829642
2.669540706350522,0.08165507140241669,0.04825174825174825,0.06729131175468483
2.6778312054385673,0.08188392530208714,0.04842657342657343,0.06729131175468483
2.6861217045266126,0.08192969608202123,0.0486013986013986,0.06729131175468483
2.6944122036146574,0.0821127792017576,0.04877622377622377,0.06729131175468483
2.7027027027027026,0.08261625778103258,0.04895104895104895,0.06729131175468483
2.710993201790748,0.08311973636030758,0.049125874125874124,0.06729131175468483
2.719283700878793,0.08316550714024167,0.0493006993006993,0.06814310051107325
2.727574199966838,0.08357744415964848,0.049475524475524474,0.06899488926746167
2.735864699054883,0.08357744415964848,0.049475524475524474,0.06899488926746167
2.7441551981429284,0.08371475649945075,0.04965034965034965,0.06899488926746167
2.752445697230973,0.08385206883925302,0.049825174825174824,0.06899488926746167
2.7607361963190185,0.08398938117905529,0.05,0.06984667802385008
2.7690266954070637,0.08458440131819846,0.050174825174825174,0.0706984667802385
2.7773171944951085,0.08463017209813255,0.05034965034965035,0.0706984667802385
2.7856076935831537,0.08472171365800073,0.050524475524475525,0.0706984667802385
