scenario_key,scenario_label,n_stays,method,n_attempted_replicates,n_effective_replicates,failure_count,failure_rate,loss_mean,loss_mcse,loss_mc_ci_lower,loss_mc_ci_upper,oracle_loss_mean,oracle_loss_mcse,oracle_loss_mc_ci_lower,oracle_loss_mc_ci_upper,regret_mean,regret_mcse,regret_mc_ci_lower,regret_mc_ci_upper,regret_percent_of_oracle_mean,regret_percent_of_oracle_mcse,regret_percent_of_oracle_mc_ci_lower,regret_percent_of_oracle_mc_ci_upper,calibration_p_lt_mean,calibration_p_lt_mcse,calibration_p_lt_mc_ci_lower,calibration_p_lt_mc_ci_upper,calibration_p_le_mean,calibration_p_le_mcse,calibration_p_le_mc_ci_lower,calibration_p_le_mc_ci_upper,calibration_interval_violation_mean,calibration_interval_violation_mcse,calibration_interval_violation_mc_ci_lower,calibration_interval_violation_mc_ci_upper,calibration_strict_absolute_error_mean,calibration_strict_absolute_error_mcse,calibration_strict_absolute_error_mc_ci_lower,calibration_strict_absolute_error_mc_ci_upper,offset_bias_mean,offset_bias_mcse,offset_bias_mc_ci_lower,offset_bias_mc_ci_upper,offset_rmse_mean,offset_rmse_mcse,offset_rmse_mc_ci_lower,offset_rmse_mc_ci_upper,offset_correlation_mean,offset_correlation_mcse,offset_correlation_mc_ci_lower,offset_correlation_mc_ci_upper
serial_dependence,Serial dependence,600,tuned_level,200,200,0,0.0,1.135150253808915,0.003788729929867628,1.1277243431463746,1.1425761644714556,0.9624191014975452,0.0024663132027376326,0.9575851276201794,0.9672530753749109,0.17273115231136985,0.0031275973228918155,0.16660106155850188,0.1788612430642378,17.985622220629825,0.33190123676752387,17.33509579656548,18.63614864469417,0.12441786569911567,0.0018742537018994643,0.12074432844339272,0.12809140295483862,0.12441786569911567,0.0018742537018994643,0.12074432844339272,0.12809140295483862,0.028566551966551917,0.0015518457723323021,0.025524934252780605,0.03160816968032323,0.028566551966551917,0.0015518457723323021,0.025524934252780605,0.03160816968032323,2.45459432508269,0.0664159220352587,2.3244191178935827,2.584769532271797,4.356086459541084,0.0329740307486992,4.291457359273633,4.420715559808534,0.7825518973734659,0.003545212889483357,0.7756032801100785,0.7895005146368532
serial_dependence,Serial dependence,600,tuned_level_slope,200,200,0,0.0,1.176662664498832,0.0034975618867415237,1.1698074432008188,1.1835178857968454,0.9624191014975452,0.0024663132027376326,0.9575851276201794,0.9672530753749109,0.21424356300128697,0.0029415354112287896,0.20847815359527855,0.2200089724072954,22.315031723842235,0.31720372675287783,21.693312419406595,22.936751028277875,0.09977654058904055,0.0012320612295756731,0.09736170057907223,0.10219138059900887,0.09977654058904055,0.0012320612295756731,0.09736170057907223,0.10219138059900887,0.013922187765937717,0.0007377121421471625,0.012476271967329278,0.015368103564546156,0.013922187765937717,0.0007377121421471625,0.012476271967329278,0.015368103564546156,1.2759085232997103,0.029835140493549194,1.217431647932354,1.3343853986670666,4.217334366336529,0.019566316813037193,4.178984385382976,4.2556843472900825,0.7252192061208449,0.0029495509776940516,0.7194380862045645,0.7310003260371253
discrete_map_rounding,Integer MAP rounding,600,oracle,200,200,0,0.0,0.9629141852360603,0.0019099324473912588,0.9591707176391735,0.9666576528329471,0.9629141852360603,0.0019099324473912588,0.9591707176391735,0.9666576528329471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08426333805083801,0.0006154171801707342,0.08305712037770337,0.08546955572397265,0.11708705993080988,0.0007227367830543808,0.11567049583602329,0.11850362402559647,0.000291548035298032,8.830377103975442e-05,0.00011847264406011335,0.00046462342653595066,0.015958038258038217,0.0005860714411037126,0.014809338233474939,0.017106738282601494,,,,,,,,,,,,
discrete_map_rounding,Integer MAP rounding,600,population,200,200,0,0.0,1.376768592274072,0.004999907971906056,1.3669687726491362,1.3865684118990078,0.9629141852360603,0.0019099324473912588,0.9591707176391735,0.9666576528329471,0.4138544070380116,0.0049516094713687045,0.4041492524741289,0.42355956160189423,43.046735912662534,0.5368050928305961,41.99459793071456,44.098873894610506,0.1012068437349687,0.0013222259083065127,0.09861528095468794,0.10379840651524946,0.1012068437349687,0.0013222259083065127,0.09861528095468794,0.10379840651524946,0.014974998959373908,0.0007929141820977643,0.01342088716246229,0.016529110756285527,0.014974998959373908,0.0007929141820977643,0.01342088716246229,0.016529110756285527,,,,,,,,,,,,
discrete_map_rounding,Integer MAP rounding,600,raw_index_q10,200,200,0,0.0,1.1327299732674734,0.0033416071080041424,1.1261804233357853,1.1392795231991615,0.9629141852360603,0.0019099324473912588,0.9591707176391735,0.9666576528329471,0.16981578803141295,0.0026742214917388238,0.16457431390760485,0.17505726215522105,17.645381595110877,0.27863386685189506,17.099259216081162,18.19150397414059,0.12265594579032074,0.0009008988519580471,0.12089018404048298,0.12442170754015851,0.15842637512950009,0.0010252890382395998,0.15641680861455046,0.16043594164444971,0.022882141700891645,0.0008669277450390557,0.021182963320615096,0.024581320081168194,0.02310833761146255,0.0008411787076992304,0.02145962734437206,0.02475704787855304,,,,,,,,,,,,
discrete_map_rounding,Integer MAP rounding,600,affine_calibrated_q10,200,200,0,0.0,1.089135895662266,0.002652169049314515,1.0839376443256097,1.0943341469989225,0.9629141852360603,0.0019099324473912588,0.9591707176391735,0.9666576528329471,0.12622171042620564,0.002142427742318263,0.12202255205126185,0.13042086880114945,13.131300853851345,0.22706508604400463,12.686253285205096,13.576348422497594,0.09865233343045839,0.0011504126811040503,0.09639752457549444,0.10090714228542233,0.10171029179154173,0.0011749255978934093,0.09940743761967065,0.10401314596341281,0.011734266543641498,0.0006903145148973124,0.010381250094442766,0.01308728299284023,0.013154435495060443,0.000680464850059412,0.011820724388943996,0.01448814660117689,,,,,,,,,,,,
discrete_map_rounding,Integer MAP rounding,600,unpenalized_level,200,200,0,0.0,1.1327299732674734,0.0033416071080041424,1.1261804233357853,1.1392795231991615,0.9629141852360603,0.0019099324473912588,0.9591707176391735,0.9666576528329471,0.16981578803141295,0.0026742214917388238,0.16457431390760485,0.17505726215522105,17.645381595110877,0.27863386685189506,17.099259216081162,18.19150397414059,0.12265594579032074,0.0009008988519580471,0.12089018404048298,0.12442170754015851,0.15842637512950009,0.0010252890382395998,0.15641680861455046,0.16043594164444971,0.022882141700891645,0.0008669277450390557,0.021182963320615096,0.024581320081168194,0.02310833761146255,0.0008411787076992304,0.02145962734437206,0.02475704787855304,3.065560115823647,0.03657724084253325,2.993868723772282,3.1372515078750123,4.573953730589419,0.02594055295297968,4.523110246801578,4.624797214377259,0.848650050835561,0.001883353848020011,0.8449586772934418,0.8523414243776802
discrete_map_rounding,Integer MAP rounding,600,tuned_level,200,200,0,0.0,1.1049998565703194,0.0030325916139283897,1.0990559770070198,1.110943736133619,0.9629141852360603,0.0019099324473912588,0.9591707176391735,0.9666576528329471,0.1420856713342591,0.0023598379069973687,0.13746038903654426,0.14671095363197392,14.767374774646488,0.2457495827557741,14.28570559244517,15.249043956847805,0.10818834972897468,0.0011133801124733609,0.10600612470852688,0.11037057474942247,0.13504628022440518,0.0014140493121281338,0.13227474357263402,0.13781781687617634,0.012022583088208048,0.0007817269493255686,0.010490398267529934,0.013554767908886163,0.014775060703185652,0.0006924941891400913,0.013417772092471072,0.01613234931390023,2.6001315273892076,0.04539113919945476,2.5111648945582763,2.689098160220139,4.102453213415219,0.025109633731470748,4.053238331301537,4.151668095528902,0.8353009686165445,0.002455890183086161,0.8304874238576956,0.8401145133753933
discrete_map_rounding,Integer MAP rounding,600,tuned_level_slope,200,200,0,0.0,1.177470649269117,0.0031214414660252123,1.1713526239957075,1.1835886745425264,0.9629141852360603,0.0019099324473912588,0.9591707176391735,0.9666576528329471,0.2145564640330565,0.002887694265041064,0.20889658327357602,0.220216344792537,22.323361765633717,0.3121322067325945,21.711582640437832,22.9351408908296,0.09377733632108627,0.0009843311667618116,0.09184804723423312,0.09570662540793942,0.09384216154216149,0.0009849324037134516,0.09191169403088312,0.09577262905343986,0.012075983044733,0.0006527951141877598,0.01079650462092499,0.01335546146854101,0.012118486837236793,0.0006523112421193565,0.010839956802682855,0.013397016871790731,1.11373246171461,0.02727514268190041,1.0602731820580853,1.1671917413711348,4.061543059022395,0.02054852391129136,4.021267952156264,4.101818165888527,0.766011608837395,0.002715111605845803,0.7606899900899373,0.7713332275848528
informative_monitoring,Informative monitoring,600,oracle,200,200,0,0.0,0.9613405196384494,0.0028270288586144097,0.9557995430755651,0.9668814962013336,0.9613405196384494,0.0028270288586144097,0.9557995430755651,0.9668814962013336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10309375217879953,0.0009391663698380502,0.10125298609391695,0.10493451826368211,0.10309375217879953,0.0009391663698380502,0.10125298609391695,0.10493451826368211,0.010664068431246208,0.0005988834150276696,0.009490256937791975,0.01183787992470044,0.010664068431246208,0.0005988834150276696,0.009490256937791975,0.01183787992470044,,,,,,,,,,,,
