group_id,scenario_key,scenario_label,rep,n_stays,mean_index_count,mean_late_count,sd_index_count,sd_late_count,total_count_latent_level_correlation,observed_error_lag1_correlation,treatment_trigger_fraction,selected_shape_solver_converged_fraction
1000043,ideal_small_dense,"Ideal: small, dense",44,240,12.0375,11.916666666666666,2.673801690696516,2.4480658690694272,0.0547836878326027,0.0160810088032511,0.0,1.0
1000044,ideal_small_dense,"Ideal: small, dense",45,240,12.204166666666667,11.975,2.5441670372694856,2.582407491447244,0.0429583929425674,0.010915952672765,0.0,1.0
1000045,ideal_small_dense,"Ideal: small, dense",46,240,11.9375,12.0,2.5614314283898167,2.644960472215339,-0.0535773477052859,0.0192395653651338,0.0,1.0
1000046,ideal_small_dense,"Ideal: small, dense",47,240,12.254166666666666,11.883333333333333,2.724056654751965,2.510841207729465,-0.017265263196668,-0.0118465224266179,0.0,1.0
1000047,ideal_small_dense,"Ideal: small, dense",48,240,11.804166666666667,12.2375,2.598515695830676,2.609495454526919,0.0069476990478969,0.0152414830738483,0.0,1.0
1000048,ideal_small_dense,"Ideal: small, dense",49,240,12.079166666666667,12.041666666666666,2.617526886470261,2.639880285523719,0.0438711516715553,0.0280022825658366,0.0,1.0
1000049,ideal_small_dense,"Ideal: small, dense",50,240,11.916666666666666,11.908333333333331,2.6735441299488256,2.4202625582293926,-0.0211145325159705,0.0046184197060745,0.0,1.0
1000050,ideal_small_dense,"Ideal: small, dense",51,240,11.870833333333334,11.608333333333333,2.558925501271964,2.514546244811235,0.1070982572132336,0.0457781191120079,0.0,1.0
1000051,ideal_small_dense,"Ideal: small, dense",52,240,12.05,12.020833333333334,2.4963571786064422,2.599401148714572,-0.0069427718109333,0.0076302604666862,0.0,1.0
1000052,ideal_small_dense,"Ideal: small, dense",53,240,11.9625,12.1,2.669103010125516,2.5577840828001768,0.0492288015166382,0.0041632608339597,0.0,1.0
1000053,ideal_small_dense,"Ideal: small, dense",54,240,11.7875,11.95,2.4869218593932607,2.508062313627326,0.1273531712072411,0.0082859768486532,0.0,1.0
1000054,ideal_small_dense,"Ideal: small, dense",55,240,11.933333333333334,11.891666666666667,2.4519937522814645,2.641147947875364,-0.006367004258349,0.0128871628911734,0.0,1.0
1000055,ideal_small_dense,"Ideal: small, dense",56,240,11.8625,12.208333333333334,2.594218306011825,2.691675788335559,0.116782617056218,0.0170059935128713,0.0,1.0
1000056,ideal_small_dense,"Ideal: small, dense",57,240,11.958333333333334,11.725,2.4965108147686093,2.596948643969346,-0.0077612638184025,-0.0171486971903587,0.0,1.0
1000057,ideal_small_dense,"Ideal: small, dense",58,240,12.295833333333333,11.883333333333333,2.495180151580723,2.6439584034268777,-0.0652265741108028,0.0095215176565332,0.0,1.0
1000058,ideal_small_dense,"Ideal: small, dense",59,240,12.1375,12.0625,2.589375217448488,2.518602338716014,-0.129627024764258,0.0004002318444504,0.0,1.0
1000059,ideal_small_dense,"Ideal: small, dense",60,240,12.058333333333334,11.841666666666669,2.589957539379363,2.5152117401183167,-0.0653797278041188,0.0257198213636141,0.0,1.0
2000040,ideal_large_sparse,"Ideal: large, sparse",41,600,3.473333333333333,5.9816666666666665,1.1111615644267585,1.455401735802358,-0.0048708015068241,0.0292832695827689,0.0,1.0
2000041,ideal_large_sparse,"Ideal: large, sparse",42,600,3.455,6.005,1.137305634754678,1.4416792518131467,0.0532197564637088,0.0277058389223574,0.0,1.0
2000042,ideal_large_sparse,"Ideal: large, sparse",43,600,3.5016666666666665,5.913333333333333,1.108472706832187,1.4186295282606298,0.0693170159589125,0.0022889402758889,0.0,1.0
2000043,ideal_large_sparse,"Ideal: large, sparse",44,600,3.4816666666666665,5.9,1.1306906404625472,1.4165725524402948,-0.0934233190486302,-0.0028034915479209,0.0,1.0
2000044,ideal_large_sparse,"Ideal: large, sparse",45,600,3.4966666666666666,5.966666666666667,1.1129780272032708,1.4007709142275189,0.0344796739648475,-0.0011911311401794,0.0,1.0
2000045,ideal_large_sparse,"Ideal: large, sparse",46,600,3.428333333333333,5.97,1.1285624976375976,1.422135993722495,-0.0444905180711851,0.0313964253395767,0.0,1.0
2000046,ideal_large_sparse,"Ideal: large, sparse",47,600,3.506666666666667,6.016666666666667,1.126382165842527,1.4490992731329857,0.0354147405620895,0.0161382117956258,0.0,1.0
2000047,ideal_large_sparse,"Ideal: large, sparse",48,600,3.431666666666666,5.908333333333333,1.0942239711567183,1.44571113644426,-0.0033574769325469,-0.0028205444970282,0.0,1.0
2000048,ideal_large_sparse,"Ideal: large, sparse",49,600,3.515,6.023333333333333,1.1336888538581784,1.4152008849618785,-0.0120024532640193,-0.0025881432525844,0.0,1.0
2000049,ideal_large_sparse,"Ideal: large, sparse",50,600,3.506666666666667,5.955,1.130819825621624,1.427013997214841,0.0486549565299498,-0.00049056824339,0.0,1.0
2000050,ideal_large_sparse,"Ideal: large, sparse",51,600,3.56,6.16,1.1439322393745477,1.3859779549061413,-0.0050973944321786,0.032657154446319,0.0,1.0
2000051,ideal_large_sparse,"Ideal: large, sparse",52,600,3.37,5.89,1.091674366070713,1.384833180650429,-0.0464400231319167,-0.0018583033563214,0.0,1.0
2000052,ideal_large_sparse,"Ideal: large, sparse",53,600,3.493333333333333,6.0633333333333335,1.1219269535211658,1.4362312334075065,-0.0499906516093438,0.0216647262647947,0.0,1.0
2000053,ideal_large_sparse,"Ideal: large, sparse",54,600,3.4883333333333333,5.913333333333333,1.1203969703521064,1.4221555586305583,0.0276354540177149,0.0148948802456692,0.0,1.0
2000054,ideal_large_sparse,"Ideal: large, sparse",55,600,3.418333333333333,5.926666666666667,1.096357859680418,1.3992445692216864,-0.0350862940864808,-0.0324418551766925,0.0,1.0
2000055,ideal_large_sparse,"Ideal: large, sparse",56,600,3.5116666666666667,5.885,1.1144208264922884,1.385029064381672,-0.0489902268469603,0.0246239476961548,0.0,1.0
2000056,ideal_large_sparse,"Ideal: large, sparse",57,600,3.4133333333333336,6.046666666666667,1.126026397545296,1.408709691128263,-0.0052289963661437,-0.0178492985201729,0.0,1.0
2000057,ideal_large_sparse,"Ideal: large, sparse",58,600,3.613333333333333,5.971666666666667,1.1295790382091424,1.420408329293176,0.0226923410984087,0.0270441299867576,0.0,1.0
2000058,ideal_large_sparse,"Ideal: large, sparse",59,600,3.498333333333333,5.965,1.12194555360959,1.3989412882175576,-0.0629493242125734,0.0292817772766402,0.0,1.0
2000059,ideal_large_sparse,"Ideal: large, sparse",60,600,3.631666666666667,5.948333333333333,1.1216479151817689,1.420925380559239,-0.0099256909671507,0.0189594533625752,0.0,1.0
3000040,serial_dependence,Serial dependence,41,600,9.95,10.015,2.5862420123112493,2.5740664385462324,-0.0315160779133039,0.5153364615848213,0.0,1.0
3000041,serial_dependence,Serial dependence,42,600,9.97,9.905,2.607123924672102,2.60396032014984,0.0542235651584078,0.4781145517075379,0.0,1.0
3000042,serial_dependence,Serial dependence,43,600,9.838333333333331,9.963333333333331,2.60835895720629,2.592912303294601,-0.0176509545819214,0.513886792531214,0.0,1.0
3000043,serial_dependence,Serial dependence,44,600,9.976666666666668,10.15,2.548256575552581,2.547216884450042,-0.0230173186636882,0.50873958748113,0.0,1.0
3000044,serial_dependence,Serial dependence,45,600,9.988333333333332,10.026666666666667,2.5701894246052777,2.5370619545366813,0.0441690287342895,0.4997930952296668,0.0,1.0
3000045,serial_dependence,Serial dependence,46,600,10.063333333333333,9.813333333333333,2.5930410702897166,2.559832701823389,0.0621790361077701,0.491889225714595,0.0,1.0
3000046,serial_dependence,Serial dependence,47,600,10.148333333333332,10.028333333333334,2.5801988810940304,2.6068224132160656,0.0007848540471155,0.5119367197239655,0.0,1.0
3000047,serial_dependence,Serial dependence,48,600,9.841666666666669,10.073333333333334,2.557505022893556,2.540087064001955,0.0214856675895547,0.5180551902662979,0.0,1.0
3000048,serial_dependence,Serial dependence,49,600,10.04,10.165,2.540174694608992,2.590165360420812,0.0140755691172739,0.4913152851755726,0.0,1.0
3000049,serial_dependence,Serial dependence,50,600,9.991666666666667,10.155,2.5597886798910543,2.5997897051206698,-0.0792902558134545,0.5066061610760582,0.0,1.0
