group_id,scenario_key,scenario_label,rep,method,penalty,tuning_loss,tuning_loss_se,mean_coordinate_cycles,converged_fraction
5,ideal_large_dense,"Ideal: large, dense",6,tuned_level_slope,0.1,1.192475842159623,0.0335708256679487,5.533333333333333,1.0
5,ideal_large_dense,"Ideal: large, dense",6,tuned_level_slope,0.3,1.2804890813097307,0.0358130751687244,2.75,1.0
5,ideal_large_dense,"Ideal: large, dense",6,tuned_level_slope,1.0,1.344761939255119,0.0405333197277614,1.825,1.0
5,ideal_large_dense,"Ideal: large, dense",6,tuned_level_slope,3.0,1.3751686614097438,0.045070072042297,1.3666666666666667,1.0
5,ideal_large_dense,"Ideal: large, dense",6,tuned_level_slope,10.0,1.389471075642257,0.047389027875374,1.2416666666666667,1.0
6,ideal_large_dense,"Ideal: large, dense",7,tuned_level,0.0,1.117719733775679,0.0436782735511647,,
6,ideal_large_dense,"Ideal: large, dense",7,tuned_level,0.03,1.0889843919828084,0.0377851291047481,,
6,ideal_large_dense,"Ideal: large, dense",7,tuned_level,0.1,1.1259469722541942,0.0341972026609538,,
6,ideal_large_dense,"Ideal: large, dense",7,tuned_level,0.3,1.240085518773118,0.0430998600228552,,
6,ideal_large_dense,"Ideal: large, dense",7,tuned_level,1.0,1.3646146370245376,0.0618492269501032,,
6,ideal_large_dense,"Ideal: large, dense",7,tuned_level,3.0,1.4436911604835034,0.0741010511569611,,
6,ideal_large_dense,"Ideal: large, dense",7,tuned_level,10.0,1.4780751887538277,0.0801211448240715,,
6,ideal_large_dense,"Ideal: large, dense",7,tuned_level_slope,0.1,1.2043763689359226,0.0445193659534409,5.9,1.0
6,ideal_large_dense,"Ideal: large, dense",7,tuned_level_slope,0.3,1.300115784734668,0.0519035375968475,2.933333333333333,1.0
6,ideal_large_dense,"Ideal: large, dense",7,tuned_level_slope,1.0,1.401867231578806,0.0672351122399206,1.875,1.0
6,ideal_large_dense,"Ideal: large, dense",7,tuned_level_slope,3.0,1.4565501561091925,0.0762599874833843,1.3333333333333333,1.0
6,ideal_large_dense,"Ideal: large, dense",7,tuned_level_slope,10.0,1.48251877888837,0.0810228946731846,1.2166666666666666,1.0
7,ideal_large_dense,"Ideal: large, dense",8,tuned_level,0.0,1.0731120922580466,0.0348646384668593,,
7,ideal_large_dense,"Ideal: large, dense",8,tuned_level,0.03,1.0870406243160535,0.0342111989669156,,
7,ideal_large_dense,"Ideal: large, dense",8,tuned_level,0.1,1.1051214092583157,0.0320171445207922,,
7,ideal_large_dense,"Ideal: large, dense",8,tuned_level,0.3,1.223043748283849,0.0373228731153405,,
7,ideal_large_dense,"Ideal: large, dense",8,tuned_level,1.0,1.319798686410482,0.0475162139290131,,
7,ideal_large_dense,"Ideal: large, dense",8,tuned_level,3.0,1.3759220724911772,0.0564487101033475,,
7,ideal_large_dense,"Ideal: large, dense",8,tuned_level,10.0,1.4022131957896842,0.0612912152312011,,
7,ideal_large_dense,"Ideal: large, dense",8,tuned_level_slope,0.1,1.219830482485971,0.0466642086002577,6.358333333333333,1.0
7,ideal_large_dense,"Ideal: large, dense",8,tuned_level_slope,0.3,1.2791188379791938,0.0467261488720457,2.9833333333333334,1.0
7,ideal_large_dense,"Ideal: large, dense",8,tuned_level_slope,1.0,1.3470677157518267,0.052842748385612,1.7666666666666666,1.0
7,ideal_large_dense,"Ideal: large, dense",8,tuned_level_slope,3.0,1.3860138401012434,0.0584497559274678,1.4,1.0
7,ideal_large_dense,"Ideal: large, dense",8,tuned_level_slope,10.0,1.4053593378472125,0.0619365846833044,1.2666666666666666,1.0
8,ideal_large_dense,"Ideal: large, dense",9,tuned_level,0.0,1.0983121398809377,0.0340399179146011,,
8,ideal_large_dense,"Ideal: large, dense",9,tuned_level,0.03,1.0904025208576131,0.0333416202616729,,
8,ideal_large_dense,"Ideal: large, dense",9,tuned_level,0.1,1.089273441589843,0.0328595869284801,,
8,ideal_large_dense,"Ideal: large, dense",9,tuned_level,0.3,1.185201264193131,0.036950285578712,,
8,ideal_large_dense,"Ideal: large, dense",9,tuned_level,1.0,1.271452373868821,0.0442360229950376,,
8,ideal_large_dense,"Ideal: large, dense",9,tuned_level,3.0,1.3225787546755858,0.0524808724887249,,
8,ideal_large_dense,"Ideal: large, dense",9,tuned_level,10.0,1.3504080155394662,0.058904022716723,,
8,ideal_large_dense,"Ideal: large, dense",9,tuned_level_slope,0.1,1.1695728289125982,0.039515528177051,6.283333333333333,1.0
8,ideal_large_dense,"Ideal: large, dense",9,tuned_level_slope,0.3,1.2286831033156562,0.0410695758616985,2.7583333333333333,1.0
8,ideal_large_dense,"Ideal: large, dense",9,tuned_level_slope,1.0,1.2954579669089177,0.0481596709281169,1.6916666666666669,1.0
8,ideal_large_dense,"Ideal: large, dense",9,tuned_level_slope,3.0,1.3334874695545638,0.0548728980625239,1.4416666666666669,1.0
8,ideal_large_dense,"Ideal: large, dense",9,tuned_level_slope,10.0,1.353483045896008,0.0595615487698001,1.2583333333333333,1.0
9,ideal_large_dense,"Ideal: large, dense",10,tuned_level,0.0,1.1002284586475188,0.0349320280844996,,
9,ideal_large_dense,"Ideal: large, dense",10,tuned_level,0.03,1.0750251756141165,0.0327382489259333,,
9,ideal_large_dense,"Ideal: large, dense",10,tuned_level,0.1,1.0753501010616826,0.0335620526447581,,
9,ideal_large_dense,"Ideal: large, dense",10,tuned_level,0.3,1.1386180315388124,0.0362203703418696,,
9,ideal_large_dense,"Ideal: large, dense",10,tuned_level,1.0,1.2093247739689184,0.0374675447883295,,
9,ideal_large_dense,"Ideal: large, dense",10,tuned_level,3.0,1.2546965843751303,0.0389908822626881,,
9,ideal_large_dense,"Ideal: large, dense",10,tuned_level,10.0,1.2767679660397078,0.0404558262312089,,
9,ideal_large_dense,"Ideal: large, dense",10,tuned_level_slope,0.1,1.1194436368888332,0.035260802071335,6.558333333333334,1.0
9,ideal_large_dense,"Ideal: large, dense",10,tuned_level_slope,0.3,1.177502361926485,0.0362439166619928,2.725,1.0
